project,build_tool,name,category
OpenHFT_Chronicle-Threads,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OpenHFT_Chronicle-Threads,maven,org.apache.servicemix.tooling:depends-maven-plugin,external
OpenHFT_Chronicle-Threads,maven,org.apache.felix:maven-bundle-plugin,external
MobiVM_robovm,maven,org.eclipse.tycho:tycho-compiler-plugin,external
MobiVM_robovm,maven,org.apache.maven.plugins:maven-jar-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-dependency-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-jar-plugin,native
MobiVM_robovm,maven,org.eclipse.tycho:tycho-maven-plugin,external
MobiVM_robovm,maven,org.apache.maven.plugins:maven-deploy-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-jar-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-antrun-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-surefire-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-plugin-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-dependency-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-deploy-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-jar-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-dependency-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-source-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-surefire-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.codehaus.mojo:build-helper-maven-plugin,external
MobiVM_robovm,maven,org.apache.maven.plugins:maven-source-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-shade-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-compiler-plugin,native
MobiVM_robovm,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
MobiVM_robovm,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,bazel,proto_library,native
wso2_product-microgateway,bazel,cc_proto_library,native
wso2_product-microgateway,bazel,proxy_wasm_cc_binary,external
wso2_product-microgateway,bazel,package,native
wso2_product-microgateway,bazel,envoy_cc_binary,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
wso2_product-microgateway,maven,com.github.spotbugs:spotbugs-maven-plugin,external
wso2_product-microgateway,maven,org.jacoco:jacoco-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-surefire-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
wso2_product-microgateway,maven,org.codehaus.mojo:build-helper-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
wso2_product-microgateway,maven,com.github.spotbugs:spotbugs-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-shade-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-dependency-plugin,native
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,io.fabric8:docker-maven-plugin,external
wso2_product-microgateway,maven,com.googlecode.maven-download-plugin:download-maven-plugin,external
wso2_product-microgateway,maven,org.jacoco:jacoco-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-surefire-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
wso2_product-microgateway,maven,org.owasp:dependency-check-maven,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-dependency-plugin,native
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,io.fabric8:docker-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-surefire-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-antrun-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-microgateway,maven,org.jacoco:jacoco-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
wso2_product-microgateway,maven,com.googlecode.maven-download-plugin:download-maven-plugin,external
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-deploy-plugin,native
wso2_product-microgateway,maven,org.commonjava.maven.plugins:directory-maven-plugin,external
wso2_product-microgateway,maven,org.jacoco:jacoco-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-release-plugin,native
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-deploy-plugin,native
wso2_product-microgateway,maven,org.owasp:dependency-check-maven,external
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,io.fabric8:docker-maven-plugin,external
wso2_product-microgateway,maven,com.googlecode.maven-download-plugin:download-maven-plugin,external
wso2_product-microgateway,maven,org.springframework.boot:spring-boot-maven-plugin,external
wso2_product-microgateway,maven,org.apache.maven.plugins:maven-compiler-plugin,native
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:synapse-unit-test-maven-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:wso2-esb-api-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:mi-container-config-mapper,external
wso2_product-microgateway,maven,com.spotify:dockerfile-maven-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:maven-car-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:maven-car-deploy-plugin,external
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:synapse-unit-test-maven-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:wso2-esb-api-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:wso2-esb-metadata-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:wso2-esb-endpoint-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:maven-car-plugin,external
wso2_product-microgateway,maven,org.wso2.maven:maven-car-deploy-plugin,external
wso2_product-microgateway,maven,org.apache.felix:maven-bundle-plugin,external
wso2_product-microgateway,maven,org.codehaus.mojo:exec-maven-plugin,external
wso2_product-microgateway,maven,io.fabric8:docker-maven-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OpenBankProject_OBP-API,maven,net.alchim31.maven:scala-maven-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-resources-plugin,native
OpenBankProject_OBP-API,maven,org.mortbay.jetty:maven-jetty-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-idea-plugin,native
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-eclipse-plugin,native
OpenBankProject_OBP-API,maven,pl.project13.maven:git-commit-id-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-site-plugin,native
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OpenBankProject_OBP-API,maven,org.scalatest:scalatest-maven-plugin,external
OpenBankProject_OBP-API,maven,org.codehaus.mojo:build-helper-maven-plugin,external
OpenBankProject_OBP-API,maven,net.alchim31.maven:scala-maven-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-war-plugin,native
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-resources-plugin,native
OpenBankProject_OBP-API,maven,org.mortbay.jetty:maven-jetty-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-idea-plugin,native
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-eclipse-plugin,native
OpenBankProject_OBP-API,maven,pl.project13.maven:git-commit-id-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-compiler-plugin,native
OpenBankProject_OBP-API,maven,org.scalaxb:scalaxb-maven-plugin,external
OpenBankProject_OBP-API,maven,org.owasp:dependency-check-maven,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-surefire-plugin,native
OpenBankProject_OBP-API,maven,net.alchim31.maven:scala-maven-plugin,external
OpenBankProject_OBP-API,maven,org.scalatest:scalatest-maven-plugin,external
OpenBankProject_OBP-API,maven,org.apache.maven.plugins:maven-resources-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-compiler-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-jar-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-assembly-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-install-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-deploy-plugin,native
bernardosulzbach_dungeon,maven,org.apache.maven.plugins:maven-checkstyle-plugin,native
bernardosulzbach_dungeon,maven,com.github.spotbugs:spotbugs-maven-plugin,external
bernardosulzbach_dungeon,maven,org.codehaus.mojo:cobertura-maven-plugin,external
bernardosulzbach_dungeon,maven,com.github.unknownnpc.plugins:json-compressor,external
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-surefire-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.codehaus.mojo:versions-maven-plugin,external
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-release-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-source-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-jar-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-gpg-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.apache.maven.plugins:maven-install-plugin,native
rabbitmq_rabbitmq-perf-test,maven,org.codehaus.mojo:buildnumber-maven-plugin,external
rabbitmq_rabbitmq-perf-test,maven,org.asciidoctor:asciidoctor-maven-plugin,external
rabbitmq_rabbitmq-perf-test,maven,com.diffplug.spotless:spotless-maven-plugin,external
dianping_pigeon,maven,org.apache.maven.plugins:maven-eclipse-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-surefire-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-source-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-pmd-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-compiler-plugin,native
dianping_pigeon,maven,org.apache.maven.plugins:maven-failsafe-plugin,native
dianping_pigeon,maven,com.atlassian.maven.plugins:maven-clover2-plugin,external
dianping_pigeon,maven,org.apache.maven.plugins:maven-shade-plugin,native
jcabi_jcabi-github,maven,org.codehaus.mojo:exec-maven-plugin,external
jcabi_jcabi-github,maven,org.codehaus.gmaven:groovy-maven-plugin,external
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-dependency-plugin,native
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-antrun-plugin,native
SonarSource_sonar-dotnet,maven,org.codehaus.mojo:build-helper-maven-plugin,external
SonarSource_sonar-dotnet,maven,org.sonarsource.sonar-packaging-maven-plugin:sonar-packaging-maven-plugin,external
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-antrun-plugin,native
SonarSource_sonar-dotnet,maven,org.sonarsource.sonar-packaging-maven-plugin:sonar-packaging-maven-plugin,external
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
SonarSource_sonar-dotnet,maven,org.apache.maven.plugins:maven-antrun-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-deploy-plugin,native
javaparser_javaparser,maven,org.jacoco:jacoco-maven-plugin,external
javaparser_javaparser,maven,org.apache.maven.plugins:maven-deploy-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-compiler-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-jar-plugin,native
javaparser_javaparser,maven,org.jacoco:jacoco-maven-plugin,external
javaparser_javaparser,maven,org.apache.maven.plugins:maven-deploy-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-surefire-plugin,native
javaparser_javaparser,maven,org.jacoco:jacoco-maven-plugin,external
javaparser_javaparser,maven,org.apache.maven.plugins:maven-deploy-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-surefire-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-jar-plugin,native
javaparser_javaparser,maven,com.helger.maven:ph-javacc-maven-plugin,external
javaparser_javaparser,maven,biz.aQute.bnd:bnd-maven-plugin,external
javaparser_javaparser,maven,org.apache.maven.plugins:maven-jar-plugin,native
javaparser_javaparser,maven,org.apache.maven.plugins:maven-compiler-plugin,native
javaparser_javaparser,maven,org.codehaus.mojo:build-helper-maven-plugin,external
javaparser_javaparser,maven,org.codehaus.mojo:templating-maven-plugin,external
antlr_antlr3,bazel,package,native
antlr_antlr3,bazel,java_library,native
antlr_antlr3,bazel,alias,native
antlr_antlr3,bazel,test_suite,native
antlr_antlr3,bazel,package,native
antlr_antlr3,bazel,java_binary,native
antlr_antlr3,bazel,java_library,native
antlr_antlr3,bazel,genrule,native
antlr_antlr3,bazel,java_test,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-site-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-project-info-reports-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-jar-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-compiler-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-surefire-plugin,native
antlr_antlr3,maven,org.codehaus.mojo:findbugs-maven-plugin,external
antlr_antlr3,maven,org.apache.maven.plugins:maven-source-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-gpg-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-enforcer-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-project-info-reports-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-shade-plugin,native
antlr_antlr3,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
antlr_antlr3,maven,org.antlr:antlr3-maven-plugin,custom
antlr_antlr3,maven,org.antlr:antlr3-maven-plugin,custom
antlr_antlr3,maven,org.antlr:antlr3-maven-plugin,external
G-Research_siembol,maven,org.apache.maven.plugins:maven-shade-plugin,native
G-Research_siembol,maven,org.apache.maven.plugins:maven-shade-plugin,native
G-Research_siembol,maven,org.springframework.boot:spring-boot-maven-plugin,external
G-Research_siembol,maven,org.apache.maven.plugins:maven-compiler-plugin,native
G-Research_siembol,maven,org.apache.maven.plugins:maven-surefire-plugin,native
G-Research_siembol,maven,org.sonatype.plugins:nexus-staging-maven-plugin,external
G-Research_siembol,maven,org.apache.maven.plugins:maven-gpg-plugin,native
G-Research_siembol,maven,org.codehaus.mojo:versions-maven-plugin,external
G-Research_siembol,maven,org.apache.maven.plugins:maven-source-plugin,native
G-Research_siembol,maven,org.apache.maven.plugins:maven-javadoc-plugin,native
G-Research_siembol,maven,org.springframework.boot:spring-boot-maven-plugin,external
G-Research_siembol,maven,org.springframework.boot:spring-boot-maven-plugin,external
G-Research_siembol,maven,org.apache.maven.plugins:maven-shade-plugin,native
G-Research_siembol,maven,org.apache.maven.plugins:maven-compiler-plugin,native
